538.298373,670.424636,19.1
538.298373,557.340572,19.1
538.298373,456.292893,19.1
926.471485,1150.632731,37.5
926.471485,966.511554,37.5
926.471485,772.431178,37.5
637.851835,866.484276,22
637.851835,753.400212,22
637.851835,682.363098,22
509.2844,750.403232,18.2
509.2844,651.334818,18.2
509.2844,536.307875,18.2
475.750724,650.350802,17.2
475.750724,593.329339,17.2
475.750724,464.286745,17.2
885.925925,1343.637876,29.5
885.925925,1065.547605,29.5
885.925925,952.463541,29.5
620.299921,954.460095,21.5
620.299921,791.396766,21.5
620.299921,660.356282,21.5
789.426488,996.493126,32.3
789.426488,767.38687,32.3
789.426488,547.302078,32.3
525.776939,745.409046,18.7
525.776939,632.324982,18.7
525.776939,504.266404,18.7
590.254656,894.387324,20.6
590.254656,765.344731,20.6
590.254656,535.235832,20.6
459.744919,646.370492,16.7
459.744919,547.302078,16.7
459.744919,416.261593,16.7
494.769114,676.387582,17.7
494.769114,563.303518,17.7
494.769114,448.276575,17.7
603.801674,892.473437,21
603.801674,793.405023,21
603.801674,706.372994,21
459.748181,548.303852,16.7
459.748181,477.266738,16.7
459.748181,420.245275,16.7
644.334295,933.434608,22.2
644.334295,802.394124,22.2
644.334295,701.346445,22.2
796.941378,1024.553418,26.8
796.941378,603.346051,26.8
796.941378,490.261987,26.8
699.372797,948.499651,23.9
699.372797,835.415587,23.9
699.372797,534.288202,23.9
794.389707,1073.533411,26.7
794.389707,945.474834,26.7
794.389707,718.347842,26.7
796.941378,1024.553418,26.8
796.941378,603.346051,26.8
796.941378,490.261987,26.8
699.372797,1085.558563,23.9
699.372797,948.499651,23.9
699.372797,835.415587,23.9
495.755809,579.324922,17.8
495.755809,466.240858,17.8
495.755809,409.219394,17.8
616.828126,873.497483,21.4
616.828126,745.438906,21.4
616.828126,518.311914,21.4
584.767102,837.425364,20.4
584.767102,724.3413,20.4
584.767102,561.277972,20.4
627.850635,771.424696,21.7
627.850635,658.340632,21.7
627.850635,416.213974,21.7
481.761289,592.330067,17.4
481.761289,521.292953,17.4
481.761289,408.208889,17.4
614.817658,887.432969,21.3
614.817658,774.348905,21.3
614.817658,703.311791,21.3
830.451245,1190.641565,27.8
830.451245,666.345717,27.8
830.451245,595.308603,27.8
574.296361,878.411505,20.1
574.296361,749.368912,20.1
574.296361,607.294684,20.1
661.869359,907.524744,22.8
661.869359,808.45633,22.8
661.869359,695.372266,22.8
669.346051,896.531226,23
669.346051,783.447162,23
669.346051,583.33107,23
950.93923,1172.558229,31.4
950.93923,1073.489815,31.4
950.93923,815.404629,31.4
700.845884,1025.468686,23.9
700.845884,928.415922,23.9
700.845884,814.372994,23.9
692.33261,1036.473437,23.7
692.33261,850.394124,23.7
692.33261,721.351531,23.7
556.806562,710.430784,19.6
556.806562,597.34672,19.6
556.806562,496.299041,19.6
607.830037,929.520327,21.1
607.830037,800.477734,21.1
607.830037,687.39367,21.1
560.799557,793.376031,19.7
560.799557,680.291967,19.7
560.799557,379.200967,19.7
676.315479,951.453036,23.2
676.315479,852.384622,23.2
676.315479,753.316208,23.2
649.786023,1041.4636,22.4
649.786023,894.395186,22.4
649.786023,807.363158,22.4
525.760432,765.381116,18.7
525.760432,694.344002,18.7
525.760432,563.303518,18.7
506.776742,605.325316,18.1
506.776742,534.288202,18.1
506.776742,435.219788,18.1
710.814978,975.478188,24.2
710.814978,862.394124,24.2
710.814978,521.271824,24.2
620.342249,801.486902,21.5
620.342249,688.402838,21.5
620.342249,454.302396,21.5
567.315374,761.440346,19.9
567.315374,674.408317,19.9
567.315374,359.265282,19.9
498.801809,782.464599,17.7
498.801809,669.380535,17.7
498.801809,556.296471,17.7
558.325982,832.455097,19.5
558.325982,719.371033,19.5
558.325982,620.302619,19.5
773.895577,1119.577179,26
773.895577,876.455273,26
773.895577,497.317323,26
586.800329,815.428548,20.4
586.800329,668.360134,20.4
586.800329,611.33867,20.4
695.832445,1002.4982,23.7
695.832445,855.429786,23.7
695.832445,469.249637,23.7
422.73636,674.359916,15.5
422.73636,559.332973,15.5
422.73636,396.269644,15.5
451.283477,673.448671,16.3
451.283477,576.395907,16.3
451.283477,477.327494,16.3
496.286748,755.438895,17.7
496.286748,642.354831,17.7
496.286748,541.307152,17.7
613.316765,1055.520727,21.2
613.316765,854.445771,21.2
613.316765,725.403178,21.2
493.7683,670.39104,17.6
493.7683,573.338276,17.6
493.7683,476.285512,17.6
