"","protein","bareCaseInlet","bareFidalgoBay","barePortGamble","bareSkokomishRiver","bareWillapaBay","eelgrassCaseInlet","eelgrassFidalgoBay","eelgrassPortGamble","eelgrassSkokomishRiver","eelgrassWillapaBay","adj.pvalue","goterm"
"11","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.06956863,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"12","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.351271371,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"13","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.489548111,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"14","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.734400213,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"15","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.586712255,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"16","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.623855288,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"17","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.786409437,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"18","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.290432197,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"19","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.037300493,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"20","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.867813189,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"21","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.782699422,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"22","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.255773802,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"23","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.680091972,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"24","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.717307518,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"25","CHOYP_ACAA2.1.1|m.30666",3761664.93181818,2229202.10810811,3404964.41025641,5124282.70454545,3378240.95555556,4012338.45454545,3933395.84,3917928.5,13010774.8,3901193.275,0.110990212,"GO:0003988; GO:0005739; GO:0005743; GO:0006631; GO:0044822; GO:0070062; GO:0071456; GO:1901029; GO:1902109"
"26","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.581727699,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"27","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.99985437,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"28","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.424655298,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"29","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.780466043,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"30","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.445329529,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"31","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.645141281,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"32","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.946390246,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"33","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.075385737,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"34","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.570290849,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"35","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.372144218,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"36","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.124524699,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"37","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.11298559,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"38","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.092292553,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"39","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.450107642,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"40","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.722284345,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"41","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.231335647,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"42","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.340579299,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"43","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.105039658,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"44","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.043192309,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"45","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.005291969,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"46","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.306329818,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"47","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.211893803,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"48","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.128336734,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"49","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.936548139,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"50","CHOYP_BRAFLDRAFT_119799.1.1|m.23765",16912944.375,7026614.69230769,11406515.28,9132546.91304348,15500726.55,18193408.173913,20682162.9166667,9272616.63636364,45500778.44,8230445.58333333,0.20975311,"GO:0000302; GO:0001016; GO:0004601; GO:0005102; GO:0005615; GO:0005634; GO:0005737; GO:0005739; GO:0005759; GO:0005777; GO:0005782; GO:0005829; GO:0006954; GO:0006979; GO:0008379; GO:0016209; GO:0016480; GO:0031410; GO:0032967; GO:0034614; GO:0042744; GO:0043027; GO:0043066; GO:0043231; GO:0045454; GO:0046983; GO:0048471; GO:0051354; GO:0051920; GO:0060785; GO:0070062; GO:0070995; GO:0072541; GO:2001057"
"51","CHOYP_BRAFLDRAFT_122807.1.1|m.3729",4431765.88679245,2189956.91111111,3216233.57142857,5034255.77192982,2522843.50980392,4695054.06779661,3963163.63461538,4429169.96363636,10271747.106383,3157998.7173913,0.977438523,"GO:0004791; GO:0005634; GO:0005783; GO:0006749; GO:0007275; GO:0007283; GO:0009055; GO:0015035; GO:0030154; GO:0045454; GO:0050660"
"52","CHOYP_BRAFLDRAFT_122807.1.1|m.3729",4431765.88679245,2189956.91111111,3216233.57142857,5034255.77192982,2522843.50980392,4695054.06779661,3963163.63461538,4429169.96363636,10271747.106383,3157998.7173913,0.948356778,"GO:0004791; GO:0005634; GO:0005783; GO:0006749; GO:0007275; GO:0007283; GO:0009055; GO:0015035; GO:0030154; GO:0045454; GO:0050660"
"53","CHOYP_BRAFLDRAFT_122807.1.1|m.3729",4431765.88679245,2189956.91111111,3216233.57142857,5034255.77192982,2522843.50980392,4695054.06779661,3963163.63461538,4429169.96363636,10271747.106383,3157998.7173913,0.951936794,"GO:0004791; GO:0005634; GO:0005783; GO:0006749; GO:0007275; GO:0007283; GO:0009055; GO:0015035; GO:0030154; GO:0045454; GO:0050660"
"54","CHOYP_BRAFLDRAFT_122807.1.1|m.3729",4431765.88679245,2189956.91111111,3216233.57142857,5034255.77192982,2522843.50980392,4695054.06779661,3963163.63461538,4429169.96363636,10271747.106383,3157998.7173913,0.99930644,"GO:0004791; GO:0005634; GO:0005783; GO:0006749; GO:0007275; GO:0007283; GO:0009055; GO:0015035; GO:0030154; GO:0045454; GO:0050660"
