Results of Photometric1

	Plate:1 - Wavelength:562

	1.231	1.245	1.253	0.903	0.901	0.909	0.713	0.731	0.727	0.528	0.544	0.545
	0.33	0.329	0.342	0.224	0.217	0.22	0.124	0.129	0.133	0.131	0.121	0.128
	3.197	3.232	3.039	3.426	3.476	3.323	3.798	3.667	3.606	1.966	1.944	1.863
	0.228	0.234	0.195	4.025	3.929	3.805	2.752	2.82	2.724	0.35	0.342	0.307
	1.369	1.361	1.321	3.949	3.058	2.832	2.767	2.812	2.669	1.426	1.376	1.391
	1.972	1.958	1.963	0.918	0.914	0.892	0.437	0.438	0.426	0.798	0.82	0.665
	0.125	0.13	0.133	1.656	1.585	1.63	2.39	2.4	2.436	3.529	3.549	3.505
	2.421	2.462	2.417	0.323	0.342	0.317	1.368	1.374	1.185	0.605	0.6	0.623

