Results of Photometric1

	Plate:1 - Wavelength:562

	1.15	1.117	1.144	0.813	0.828	0.819	0.648	0.65	0.67	0.49	0.496	0.506
	0.302	0.299	0.296	0.199	0.2	0.197	0.121	0.123	0.121	0.115	0.112	0.115
	0.984	0.923	0.957	0.268	0.266	0.253	0.71	0.681	0.709	0.295	0.293	0.288
	0.767	0.712	0.731	0.691	0.673	0.674	0.253	0.273	0.232	0.433	0.429	0.423
	0.458	0.455	0.438	0.113	0.113	0.112	0.566	0.539	0.544	0.277	0.271	0.314
	0.836	0.788	0.811	0.329	0.323	0.313	0.955	0.93	0.809	0.505	0.499	0.482
	1.114	1.109	1.03	0.514	0.507	0.488	1.071	0.936	0.846	1.622	1.384	1.48
	1.872	1.786	1.64	2.135	1.911	1.467	1.001	0.993	0.86	1.433	1.149	1.274

