"","maxAreaAdjusted.proteins","bareCaseInlet","bareFidalgoBay","bareWillapaBay","bareSkokomishRiver","barePortGamble","eelgrassCaseInlet","eelgrassFidalgoBay","eelgrassWillapaBay","eelgrassSkokomishRiver","eelgrassPortGamble"
"1793","CHOYP_CYC.3.5|m.47432",152388,1151912,1399531,1029590,161377,476693,241853,77009,1462374,489504
"1794","CHOYP_CYC.4.5|m.57589",152388,1151912,1399531,1029590,161377,476693,241853,77009,1462374,489504
"1795","CHOYP_CYC.5.5|m.63475",152388,1151912,1399531,1029590,161377,476693,241853,77009,1462374,489504
"1796","CHOYP_CYI.1.1|m.57969",23144,360870,3519542,142250,53420,107247,7445759,46469,2151331,13406000
"1797","CHOYP_CYIIB.1.2|m.15994",NA,2616183808,583157181.538462,2269426176,1473008768,1213179.16666667,2325338628.89474,219543271.692308,9429953674.0625,5207751.56521739
"1798","CHOYP_CYIIB.2.2|m.64544",1212188,1542381,3799832,78161488,13700168,352985.4,12321384,35787208,10965888,5386537.2
"1799","CHOYP_CYIIB.2.2|m.64545",6001425,1181228,5215630,950779942.976744,1542630,3568964.9,1193233012.61905,2384327.52,4311123784.51429,8742976.63414634
"1800","CHOYP_CYIIB.2.2|m.64546",NA,2616183808,583157181.538462,2269426176,1473008768,1213179.16666667,2325338628.89474,219543271.692308,9429953674.0625,5207751.56521739
"1801","CHOYP_CYPL.1.1|m.25000",87853,72590,83040,208317,26015,146135,105443,66086,366040,1688762
"1802","CHOYP_CYT5.1.1|m.29960",274360.666666667,211312,135363,2472182,1149520,890422.333333333,1444931,662039,6153865,3083384
"1803","CHOYP_CYT5.1.1|m.29962",319029,141741,172106,157191,314649,97060,999399.333333333,520181.666666667,107114,1238062
"1804","CHOYP_DAB2.1.1|m.22396",17687746,6517081,35364740,5457884,303517,804712,10994355,9108680,88989072,4845544
"1805","CHOYP_DANA_GF14191.1.1|m.11942",23802,NA,28861,NA,NA,120084,NA,285730,115750,45581
"1806","CHOYP_DANA_GF15955.1.1|m.44177",98186,593049,182317,1102953,318937,2492227,358958,348787,591908,63475
"1807","CHOYP_DANA_GF15955.1.1|m.44178",2054061,1984336,436687,975284,356706,515466,74109,347781,2008682,1961740
"1808","CHOYP_DANA_GF16638.1.1|m.10255",221834,30206,833973,915457,132781,54712,382571,21742,951583,117656
"1809","CHOYP_DANA_GF18010.1.1|m.6864",340705.5,3643067,41439140,1444345,5294233,839263,965859,5165670.5,14079463,4076040
"1810","CHOYP_DANA_GF20914.1.1|m.14747",587336,664475,1229885,90846,1224060,2995253,1073921,426789,211815,329969
"1811","CHOYP_DBP2.1.2|m.39949",81328,299563,8364259,3063688,5663023,744584,197782,352158,50958,195808
"1812","CHOYP_DBP2.2.2|m.55820",81328,299563,8364259,3063688,5663023,744584,197782,352158,50958,195808
"1813","CHOYP_DBT.1.1|m.4866",86309,4353995,261853,511217,2051540,359616,110133,1805264,513216,657609
"1814","CHOYP_DC1I2.1.3|m.25743",10345688,45688,656977,81718024,858072,27533467.6666667,5075633,25809342,243900,460755
"1815","CHOYP_DC1I2.2.3|m.54049",153839,45688,111473,186588,47388,27533467.6666667,144487,339753,98381,138282
"1816","CHOYP_DC1I2.2.3|m.54051",99894,36864,213262,275568,1156671,187863,76505.25,92495,NA,2356924
"1817","CHOYP_DC1I2.3.3|m.57898",10345688,45688,656977,81718024,858072,27533467.6666667,5075633,25809342,243900,460755
"1818","CHOYP_DC1L1.1.1|m.22572",63969484,973463,12920794,1176705.33333333,1064494,153765.666666667,7463638,549530,131567504,918781
"1819","CHOYP_DCDC2.1.7|m.31233",22803,NA,7019290,42066,113617,23490,37804,21032,11903973,466204
"1820","CHOYP_DCDC2.2.7|m.35510",22803,NA,7019290,42066,113617,23490,37804,21032,11903973,466204
"1821","CHOYP_DCDC2.3.7|m.36589",22803,NA,7019290,42066,113617,23490,37804,21032,11903973,466204
"1822","CHOYP_DCDC2.4.7|m.38230",22803,NA,7019290,42066,113617,23490,37804,21032,11903973,466204
"1823","CHOYP_DCDC2.5.7|m.42212",22803,NA,7019290,42066,113617,23490,37804,21032,11903973,466204
"1824","CHOYP_DCDC2.6.7|m.46323",22803,NA,7019290,42066,113617,23490,37804,21032,11903973,466204
"1825","CHOYP_DCDC2.7.7|m.46807",22803,NA,7019290,42066,113617,23490,37804,21032,11903973,466204
"1826","CHOYP_DCTN1.2.2|m.40900",4702736,2303624,1903235,12480514,2400166,3251308,6926793,1096110,51989768,2289322
"1827","CHOYP_DCTN2.1.1|m.1084",3642978,1233471,7044349,2838354,729953,743765,1315055,585323,7938801,868160
"1828","CHOYP_DCTN6.1.1|m.18391",125797.5,344811,137531,377981,4138620,1083954.5,368419,18936,261570,178636
"1829","CHOYP_DCUP.1.1|m.7527",48864704,1637898,2261074,1849160,354322,651327,2949622,5399931,14456203,4439673
"1830","CHOYP_DD19A.1.1|m.57641",819526,3948122,6405065,13548220,483977,591378,1051292,9959766,19005764,1262823
"1831","CHOYP_DDB1.1.1|m.59135",1328034,2072525,1100481,207002,1871425,389159,489811,916067,1921366,264189
"1832","CHOYP_DDX1.1.1|m.46908",212951,1055414,5779690,1547573,373822,1695769,269303,12116515,1005474,650844
"1833","CHOYP_DDX21.1.2|m.3695",53138,214267,682342,165020,35791,42400,163802,159333,1548497,1310166
"1834","CHOYP_DDX23.1.1|m.20195",505257,108643,113429,127172,55067,52040,67554,73526,311737,740151
"1835","CHOYP_DDX23.1.1|m.20196",9818991,203040,594684,2628158,249976,317646,660819,11980635,2159980,652657
"1836","CHOYP_DDX3Y.1.1|m.3679",313376,6676159,9216079,15758966,11717007,12535013,26703468,1867292,97238976,684679
"1837","CHOYP_DDX42.2.2|m.54450",15201776,604920,18044210,2114513,592572288,13345363,12321440,421659,20840456,183986
"1838","CHOYP_DDX58.9.9|m.62758",164572,9743626,244471,104263,6916368,298610,52325,119575,313077,6030470
"1839","CHOYP_DECR2.1.2|m.29687",67306,3785849,385640,105295,28211,18881,3357,546235,75549,653339
"1840","CHOYP_DEK.1.1|m.40646",NA,5642887,NA,74667999.5,23522796,84188264,24885,13494,68932,118851
"1841","CHOYP_DERE_GG14119.1.1|m.39864",393078,269139,5027465.75,427331,732389.25,125166,5595524.44444444,462099,5446380.83333333,181224.5
"1842","CHOYP_DERE_GG14119.1.1|m.39865",250324000,97720176,112817488,29093756,160309888,233902432,220643696,137477472,656467008,243347920
"1843","CHOYP_DERE_GG14119.1.1|m.39866",250324000,97720176,112817488,29093756,160309888,233902432,220643696,137477472,656467008,243347920
"1844","CHOYP_DERE_GG18317.1.1|m.44727",292944,163563,NA,4242273,1057100,143365,580260.666666667,164674,57868,8682414
"1845","CHOYP_DFA_05420.1.1|m.25051",351485,386810,95316,325307,1153676,40473,48364,1898057,267258,313995
"1846","CHOYP_DGRI_GH11232.1.1|m.16503",144297,135668,199372,506040,160846,69668,71445,63509,70606,188347
"1847","CHOYP_DGRI_GH12278.1.1|m.5056",219505,280759,674036,153047,319663,271302,574371,1095983,56849,876744
"1848","CHOYP_DGRI_GH15309.1.1|m.15570",762569,364121,382232,610792,92982,2038503,881790,178922,565473,73471
"1849","CHOYP_DGRI_GH15313.1.1|m.5763",17274390,54829,170263,21621756,138963,177094,7308667,5284070,183621,309950
"1850","CHOYP_DGRI_GH15575.1.1|m.49170",2918050,108849,631376,2129371,178872,1710859,176483,1753636,44381,53302
"1851","CHOYP_DGRI_GH20300.1.1|m.57587",14502,218608,598223,104698,230686,22712,619623,14865,2181957,NA
"1852","CHOYP_DGRI_GH22876.2.3|m.54068",108760,80814,4425877,114975,47026,836640,168318,133665,136618,8377359
"1853","CHOYP_DHB12.1.1|m.62534",680566,332980,3525727,4323074,220533,171955,276160,152670,2122467,929257
"1854","CHOYP_DHB14.1.1|m.13441",22772,32563,19250,1839288,107896,17248,182038,2237523,554182,197104
"1855","CHOYP_DHB4.1.2|m.13985",8606194,32445070,14973150,162859312,29722088,7234333,12987150,2011385,20596704,7758989.5
"1856","CHOYP_DHB4.2.2|m.19618",8606194,32445070,8713837,162859312,29722088,7234333,12987150,2011385,20596704,7758989.5
"1857","CHOYP_DHE4.1.1|m.48536",303267,1462862,1901235,233744,4249510,9843851,1866728,1726268,718240,1038964
"1858","CHOYP_DHSAB.1.1|m.25026",1690124,2395039,3493408,4004293,2986247,2851390,685176,832255,27211706,2814075
"1859","CHOYP_DHSB.1.1|m.3993",2514192,2220879,137549,1627661,821395,1743550,2577837,979500,6344386,3101765
"1860","CHOYP_DHX15.2.2|m.62441",1652095,2119229,6408137,10837127,1104173,349687,1738282,6648355,1773213,3423136
"1861","CHOYP_DHX8.2.3|m.55114",858139,2393093,2543549,6002566,106256.333333333,270302,2402520.4,476677,7578113,1523428
"1862","CHOYP_DIAPH1.1.1|m.55416",152411,29644276,506579,91375,7885581,131259,2307520,113884,8129522,651894
"1863","CHOYP_DIC.1.1|m.37693",10345688,42228,656977,81718024,858072,41254324,5075633,25809342,243900,460755
"1864","CHOYP_DICPUDRAFT_148219.1.1|m.60069",49545,30836,173525,102997,223005,56436,38933,35429,10764881,NA
"1865","CHOYP_DICPUDRAFT_81027.1.1|m.5425",44405,32310,479455,73216,1038238,46177,903877,125958,1602920,8771705
"1866","CHOYP_DJC13.1.1|m.46117",597366,3590197,5850686,1002727,3441893,243863,3553934,2896140,4531293,3633916
"1867","CHOYP_DKC1.1.1|m.10978",112959,57144,180537,271879,2161704,126511,116531,90189,338700,407752
"1868","CHOYP_DLAT.1.1|m.64812",586074,992677,608787,1244349,765243,214863,21543148,11719396,20977460,8793905
"1869","CHOYP_DLDH.1.1|m.31018",1529955,1950823,1609427,4056488,1338530,1392936,1843334,4667668,3545779,344339
"1870","CHOYP_DLP.1.1|m.31353",18365056,2771369,827162,4026834,2029980,11985651,358340,6173857,2257997,3260226
"1871","CHOYP_DMBT1.13.34|m.27666",457582,515130,541330,1209661,792642,852206,943453,1171949,10146954,2509343
"1872","CHOYP_DMBT1.9.34|m.18470",4916994,233030,162060,356660,572733,829662,269269,3276938,1107454,311223
"1873","CHOYP_DMOJ_GI15072.1.1|m.5418",175945,76517,4570640,4510052,3070435,439798,245103,2751184,849886,555347
"1874","CHOYP_DMOJ_GI18492.1.1|m.8902",1596184,147593,4100840,252462,503403,30340931.3333333,4452395,774587,686349,10237840
"1875","CHOYP_DMOJ_GI18492.1.1|m.8903",104228,237256,326320,40161,7649537.5,1787383,2524066,1996081,198345,164383
"1876","CHOYP_DMOJ_GI19977.1.1|m.66449",256938,11075235,51806,138625,15674486,3730508,15352,3495387,4347315,1871432
"1877","CHOYP_DMOJ_GI20545.1.1|m.61051",56847,69430,6993557,285156,245849,303191,89122,120051.846153846,915484.076923077,49815
"1878","CHOYP_DMTF1.2.2|m.19572",368436,21332,78861,121234,90879,102541,376193.666666667,54121,121638,239793
"1879","CHOYP_DNAH12.1.3|m.22374",1393194,532650,4138800,4469776,864746.5,17615342,724040,3461692.5,1552650,6650662.71428571
"1880","CHOYP_DNAH12.2.3|m.32353",3303446,650264,2437106.5,3619195.5,464045,9468670.5,839614,12546724,5875669,6650662.71428571
"1881","CHOYP_DNAH12.3.3|m.63246",3303446,650264,2437106.5,3619195.5,464045,9468670.5,839614,12546724,5875669,2195579
"1882","CHOYP_DNAH5.1.2|m.56799",6480964,4123757056,183741552,8719953.33333333,3435756,17615342,10857842,18884224,23282613,16218019
"1883","CHOYP_DNAH5.2.2|m.61452",14964564,4123757056,183741552,8719953.33333333,5516778,17615342,10857842,18884224,24042650,16218019
"1884","CHOYP_DNAH6.1.3|m.18420",187365.666666667,12408356,4138800,8007834,461157,17615342,455110,7031223,3624868,3270976
"1885","CHOYP_DNAH6.2.3|m.21512",187365.666666667,12408356,4138800,8007834,461157,17615342,455110,7031223,3624868,3270976
"1886","CHOYP_DNAH6.3.3|m.26291",187365.666666667,12408356,4138800,8007834,461157,17615342,455110,7031223,3624868,3270976
"1887","CHOYP_DNAH7.1.2|m.19685",223481,72112,2543448,372188,322259,170666,378545,30490,371632,40201052
"1888","CHOYP_DNAH7.2.2|m.46648",1393194,6595914,4138800,3388499,864746.5,17615342,6501690,3461692.5,5155661,6650662.71428571
"1889","CHOYP_DNAJ-11.1.1|m.18882",327617,4343888,1771709,773124,273315,19750102.5,342279,203389,1174760,1677421
"1890","CHOYP_DNAJB6B.1.2|m.1265",104855,494538,624455,1565482,270085,59909,212584,46843,723259,267909
"1891","CHOYP_DNAJB6B.2.2|m.61976",104855,494538,624455,1565482,270085,59909,212584,46843,723259,267909
"1892","CHOYP_DNAJC4.2.2|m.19500",37997,1516794,102982,110196,237511,58994,47857,3159877,289720,69379
"1893","CHOYP_DNAL1.1.1|m.11822",677944,6046463,690252,17941932,2463257,15873554,5047952,128626,536832,12164303
"1894","CHOYP_DNJ6A.1.1|m.37366",104855,494538,624455,1565482,61580,42010,44143,46843,203188,177222
"1895","CHOYP_DNJA2.1.2|m.21836",516692.909090909,49520,2605603,921443,529534,370680,1077593,950484.888888889,947441,2153477
"1896","CHOYP_DNJC2.1.1|m.8941",9306426,204244,823926,372187,171813,60395,72481,102748,527958,474476
"1897","CHOYP_DNJC3.1.1|m.52309",1402891,775481,1883403,733013,112232,1342430,155205,7203958,1521115,1079376
"1898","CHOYP_DNJC7.1.1|m.8987",1191024,768702,276993,623372,1275073,384523,363464,233437,1440354,2607178
"1899","CHOYP_DNPH1.1.1|m.28418",1793629,18382858,100367992,1717849,26814176,2843874,1073232,2558964,66412752,3878550
"1900","CHOYP_DOCK1.2.2|m.61345",513843,106122,77644,2428655,67155,735247,90557,794098,732758,418576
"1901","CHOYP_DPER_GL17438.1.1|m.11680",126904,106226,179489,46802,63576,34713,50452,35688,185770,637735
"1902","CHOYP_DPER_GL18144.1.1|m.58701",33051,47023,3254262.54545455,426102.636363636,86401,301575,142801,1668011,700670,356445
"1903","CHOYP_DPER_GL22446.1.1|m.52311",241349,2181351,NA,3210521,NA,202340,4326079,NA,39365,855600
"1904","CHOYP_DPER_GL22446.1.1|m.52315",1915915.71428571,1566730,43585871.7142857,769091,1680521.71428571,608108.142857143,14752421.1428571,7814487.42857143,4854564.71428571,18430706
"1905","CHOYP_DPM1.1.1|m.13865",250369,495262,NA,115208,NA,52446,195595,1395406,314966,296471
"1906","CHOYP_DPOLB.1.1|m.15375",434260,287780,371190,402964,349943,198585,52827,1477635,1058564,417179
"1907","CHOYP_DPSE_GA10675.1.1|m.23860",8864102,122836,79569,50214108,442706.25,33407112,NA,18531720,6221683.75,9913387
"1908","CHOYP_DPSE_GA11443.1.1|m.19526",3567805,451078,440858,336003,1097027,2329930,1261477,19644,79405,487349
"1909","CHOYP_DPSE_GA12086.1.2|m.9173",4311087,1711377,5325691,309261.333333333,4576615,79275,5343036,679303,6323993,NA
"1910","CHOYP_DPSE_GA12086.2.2|m.11343",182290,160034,124068,309261.333333333,541975,79275,NA,108347,209511,NA
"1911","CHOYP_DPSE_GA14397.1.1|m.3603",77650,495851,134030,2527538,168709,1454775,30901,98300,250963,362206
"1912","CHOYP_DPSE_GA15574.1.1|m.62967",161743.666666667,847811,1521009,1045112,676006,4422476,783991,2367669,780750,6872195
"1913","CHOYP_DPSE_GA16367.1.1|m.22618",471808,371150,1551543,806923,249891,522593,384514,368940,3837527,532991
"1914","CHOYP_DPSE_GA17283.1.3|m.456",902758,255729,1654731.625,760144.125,462865,237735,4650709.75,358066.375,3525205,1027735
"1915","CHOYP_DPSE_GA17283.2.3|m.11731",902758,255729,1654731.625,760144.125,462865,237735,4650709.75,358066.375,3045976,1027735
"1916","CHOYP_DPSE_GA17283.3.3|m.59446",902758,255729,1654731.625,760144.125,462865,237735,4650709.75,358066.375,3045976,1027735
"1917","CHOYP_DPSE_GA19599.1.1|m.64309",2571693,856049,1214532,2122686,275598,3675356,504005,536156,4358772,18800424
"1918","CHOYP_DPSE_GA20134.1.2|m.50847",109411,97415,6963286,2561402,29099224,3838778,1306949,1259772,205654,19112638
"1919","CHOYP_DPSE_GA25136.1.1|m.66680",1596184,147593,4100840,252462,503403,30340931.3333333,4452395,774587,686349,10237840
"1920","CHOYP_DPSE_GA27121.1.1|m.6089",136052,54177,1722817,1404929,460630,317087,682443,206892,169314.4,341991
"1921","CHOYP_DPSE_GA28568.5.9|m.33670",623889,722431,862382,69099624.8,22276472,36400,15613,19930204,117443,1169217.8
"1922","CHOYP_DPSE_GA30097.1.1|m.24050",191232,30979,694986,26073,188873,54050,1052137,NA,121852,4004938
"1923","CHOYP_DPSE_GA30464.1.1|m.65390",97121,946807,212805,352291,480440,2311753,454702,196692,1278884,431448
"1924","CHOYP_DRE2.2.2|m.41479",385275,537816,226746,75983,347861,734532,384386,207314,3873259,1062247
"1925","CHOYP_DRG1.1.1|m.28901",11749634,365901,12256522,458019,389921,1597844,4829166,612014,3749186,11176614
"1926","CHOYP_DSEC_GM16292.1.1|m.12184",902758,255729,1654731.625,760144.125,462865,237735,4650709.75,358066.375,3045976,1027735
"1927","CHOYP_DSEC_GM16639.1.1|m.66853",8794653.5,8294490,7601311,17119394,8050632,2261544,5469719.83333333,8237966.5,17600554.6666667,22283016
"1928","CHOYP_DSEC_GM19691.1.1|m.30070",6782318,37413248,53285172,558160,271341,154015392,344390,7887054,872516,493484
"1929","CHOYP_DSEC_GM26335.1.1|m.26661",179344,NA,392917,NA,6306801,NA,NA,181790,2355443,5974536
"1930","CHOYP_DSIM_GD13062.1.1|m.3175",1413919,505660,7793077,4644766,4579980,34708,2125020,1073312,3622485,2450960
"1931","CHOYP_DSIM_GD13354.1.1|m.6235",18802186,804170,666221,1267945,425444.5,517619,8102020,9520585,2093990,1732492
"1932","CHOYP_DSIM_GD24875.1.1|m.66201",88654.5,807305,710454,137546,828410,76953,579174,901678,173845,1043997
"1933","CHOYP_DUOX1.1.4|m.14284",630762,1097683,3217300,298291,696730,548270,234530,209160,1810097,4315588
"1934","CHOYP_DUOX1.1.4|m.14285",310680,17683,273869.333333333,419559,519781.333333333,1383394,52798,23701,660623,46921
"1935","CHOYP_DUOX1.2.4|m.33964",310680,41389,273869.333333333,419559,519781.333333333,1383394,52798,6468967,660623,118764
"1936","CHOYP_DUOX1.4.4|m.44612",310680,17683,273869.333333333,419559,519781.333333333,1383394,52798,23701,660623,46921
"1937","CHOYP_DUOX1.4.4|m.44613",164946,1446646,509078,188069,693602,56863,58078,23936,211141,17700986
"1938","CHOYP_DVIR_GJ11008.1.1|m.11917",22602972,702740,1938890,1411356,1902730,37371276,214105760,1178779,4847218,72584168
"1939","CHOYP_DVIR_GJ11267.1.1|m.29991",112652,165856,822149,594772,190273,321912,301289,845319,16657022,746326
"1940","CHOYP_DVIR_GJ19769.1.1|m.46852",626258,378904,200279,360222,1048807,175074,198047,216579,494404,508673.8
"1941","CHOYP_DVIR_GJ20612.1.1|m.14542",181459,54519,79679224,200038,81653,120914,105316,127363,1275763,152590
"1942","CHOYP_DVIR_GJ21252.1.1|m.10086",1830262,17180984,1782410,8866501,10228056,7277725,10563837,7061838,53191932,15896605
"1943","CHOYP_DVIR_GJ23521.1.1|m.2757",1448350,1068934,1078573,3826441,2805039,2948744,762326,976388,2697725,79995
"1944","CHOYP_DWIL_GK10525.1.1|m.56074",587145,4242979,1718193,4311005,1078188,397911,4730503,288689,58029176,38132528
"1945","CHOYP_DWIL_GK15715.1.1|m.52399",10880416,177592,16938652,19129848,7285186,11336336,410709,17091188,250155,17259604
"1946","CHOYP_DWIL_GK17319.1.1|m.58968",23442108,19123978,6456566,15746669,7152419,18921172,18293054,16043272,62806996,16686780
"1947","CHOYP_DWIL_GK25045.1.2|m.9225",2417835,59833924,14503477,2264127,7324290,3967947,19070464,31837362,1923755,11440544
"1948","CHOYP_DWIL_GK25045.2.2|m.11828",2417835,59833924,14503477,2264127,7324290,3967947,19070464,31837362,1923755,11440544
"1949","CHOYP_DX39B.2.3|m.18241",843799,3353012,3018398,1668877.5,850163,979443.5,1063077,260999,11651830.5,8908246.5
"1950","CHOYP_DYAK_CACT.1.1|m.58631",63962,247346,1496527,585449,69393,77803,49162,29007,141266,69868
"1951","CHOYP_DYAK_GE11746.1.1|m.8207",579340,642107,1780492,347153,347560,260734,1196336,476054,5269306,553933
"1952","CHOYP_DYAK_GE25081.1.3|m.40466",417505.5,5491007,3255244,3049180,3009975,2026219,2265181,4843119,36094180,942465
"1953","CHOYP_DYAK_GE25081.2.3|m.43233",417505.5,5491007,3255244,3049180,3009975,2026219,2265181,4843119,36094180,942465
"1954","CHOYP_DYAK_GE25081.3.3|m.64754",417505.5,5491007,3255244,6218226,3009975,2026219,2917582,4843119,36094180,3508926
"1955","CHOYP_DYAK_GE26151.1.1|m.9361",162894,32691,39693,36907,30986,660995,946157,26867,208209,1124176
"1956","CHOYP_DYH1.1.1|m.46156",594356,285218,4138800,1072961,613129,17615342,724040,1352872,9870473,6650662.71428571
"1957","CHOYP_DYH2.1.1|m.28905",594356,529286,10051636.5,NA,1082226,9285562,764983,2770822,2786965,900456
"1958","CHOYP_DYH8.2.2|m.45091",594356,1062673,4138800,690269,2212642,17615342,1156718,580782.333333333,984816,6650662.71428571
"1959","CHOYP_DYHC.1.3|m.10664",159154016,12885624,9118572,5456519,16216107,37133908,19596086,2474910,3642560,8612171
"1960","CHOYP_DYHC1.1.1|m.2432",26655236,42113336,7163677,18570380,35739448,5152166,5089803,7605787,42598404,10991972
"1961","CHOYP_DYHC2.2.2|m.31941",140853,197767,4347239,1175447,260108,4712224,1406743,98006,127365,332146
"1962","CHOYP_DYN1.1.3|m.2328",31210,19801,32961,66846,445069,17168,2620861.5,86267,98455,5324282
"1963","CHOYP_DYN1.2.3|m.30771",933770,885111,1719527,3327828,3105848,1197725,2620861.5,489260,34772512,10569065
"1964","CHOYP_DYN1.2.3|m.30773",2624656,75860,9282810,16080206.8888889,1159163,11457156.5,131054,17351299,1247157.3,15309511
"1965","CHOYP_DYNLL2.2.2|m.37356",3135993,98990,1257472,243611,595150,184493,197886,72237,307343,555073
"1966","CHOYP_DYST.1.2|m.23274",3830571,6996981,195815,1095484,893135.5,6917099,1451044,5551661,517549,24557728
"1967","CHOYP_E_R_.1.1|m.63122",44058,128541,126996,318132,21256,150597,26212,59454,240961,585049
"1968","CHOYP_E2F4.1.1|m.25398",216796,19077,38130,58634,220650,152632,85324,221678,481029,3400105
"1969","CHOYP_E41L1.1.1|m.40410",2750559.88888889,2320116,453650,1988513,1132885.77777778,1900575,10681717,5853909.66666667,6445805.22222222,3923150
"1970","CHOYP_E41L1.1.1|m.40411",58923.5,293214,415950.444444444,177189.5,1165556,552165,127895,3235251.5,343226,169777
"1971","CHOYP_E41L3.1.2|m.25633",2750559.88888889,2320116,415950.444444444,1988513,1132885.77777778,1900575,10681717,5853909.66666667,6445805.22222222,3923150
"1972","CHOYP_E41L3.2.2|m.57999",123340,18084,2654721,420978,997460,76686,212837,6947715,1836933,489596
"1973","CHOYP_EATER.1.1|m.30042",2189158,11727623,5708914,434411,282140.333333333,110716,351648,169388.666666667,757899,176190.666666667
"1974","CHOYP_ECD.1.1|m.61799",81458592,39990116,31056002,77886104,58812004,69068104,61497024,57063008,277666528,104756000
"1975","CHOYP_ECHM.1.1|m.38462",9629615,18153032,6528768,10855197,39791620,2710543,256252,6171053,939140,25689736
"1976","CHOYP_ECHVI_0367.1.2|m.13665",3710365,180206,230343,379424,57706,29784,26178,43982,182833,2572896
"1977","CHOYP_ECM29.1.1|m.48083",2403196,1123002,1106958,4366471,1206346,6336267,1359718,49579828,82632,247327.5
"1978","CHOYP_ECMB.3.3|m.5871",578532,1040248,505407,694281,846885,115042,1083069,617202,15080430,256855
"1979","CHOYP_EEF1A.2.3|m.20687",48361816,746292,166050,6908609,3073640.33333333,11699451.3333333,13075352.8333333,1848696.66666667,2796808.5,13930398.5
"1980","CHOYP_EEF1A.2.3|m.20692",346529,486374,387908,2588135,687703,631842,974855,1076768,250842,575216
"1981","CHOYP_EEF1A.3.3|m.37430",1573937,214329,191098,46700,138182,NA,1443787,7459234,220504,509437
"1982","CHOYP_EEF1A.3.3|m.37431",48361816,746292,230225.5,6908609,2529459.7,52426728,NA,1848696.66666667,14438355,48280811.2857143
"1983","CHOYP_EEF1A.3.3|m.37434",154481,122428,247834,100478,3899681,26241220,171501,96231,110696,764509
"1984","CHOYP_EEF1B2.1.1|m.5875",821341,577564,1742806,2569226,218104,664421,346412,3435109,2437818,855600
"1985","CHOYP_EEF1B2.1.1|m.5876",216764,161182,165951,159132,155614,448566.555555556,265885,274938,93748,30236
"1986","CHOYP_EEF2.1.2|m.44023",2097267,4601076,26686323.3333333,7752539,615395,775613,3622403.33333333,167701.5,6538891,589223
"1987","CHOYP_EEF2.1.2|m.44025",453186,142287,345336,35227704,409268,322764,501804,261502,426228,8716359
"1988","CHOYP_EEF2.1.2|m.44026",10896815.3333333,4284041,15960454,21733858,3944244.66666667,5145160,1133176,1222978,22922018,2765696
"1989","CHOYP_EEF2.1.2|m.44027",8248219.5,5902607,601985,6874179.33333333,5253524,2561592.75,2155806,1478685.85714286,13032957,6525085
"1990","CHOYP_EEF2.1.2|m.44028",96490528,101299936,82119608,137190416,70226144,81348216,100209200,66769748,476721888,165745280
"1991","CHOYP_EEF2.1.2|m.44029",6562963,2599987,3591731,2924714.5,352277,2227188,68632,1045869,3322611,551439
"1992","CHOYP_EEF2.2.2|m.54906",2097267,5902607,26686323.3333333,6874179.33333333,5253524,2561592.75,3622403.33333333,254115,13032957,6525085
"1993","CHOYP_EEF2.2.2|m.54908",10896815.3333333,4998544,13412875.8,18393703.6666667,3944244.66666667,5145160,2215702.4,1478685.85714286,22922018,1225240
"1994","CHOYP_EEF2.2.2|m.54913",96490528,101299936,82119608,137190416,70226144,81348216,100209200,66769748,476721888,165745280
"1995","CHOYP_EF-1A.1.9|m.5614",48361816,746292,230225.5,6908609,2529459.7,52426728,NA,1848696.66666667,14438355,48280811.2857143
"1996","CHOYP_EF-1A.1.9|m.5616",2839794,332628,116979.6,4940694,3073640.33333333,11699451.3333333,13075352.8333333,3691349.5,2796808.5,13930398.5
"1997","CHOYP_EF-1A.2.9|m.10123",2213445.5,746292,NA,6908609,NA,NA,NA,1848696.66666667,NA,48280811.2857143
"1998","CHOYP_EF-1A.4.9|m.37779",48361816,746292,230225.5,6908609,2529459.7,52426728,NA,1848696.66666667,14438355,48280811.2857143
"1999","CHOYP_EF-1A.5.9|m.37988",209002400,315402752,351089600,457911136,262619184,28919033,33438613.5,222108720,368935936,595318784
"2000","CHOYP_EF-1A.5.9|m.37989",48361816,746292,230225.5,6908609,2529459.7,52426728,NA,1848696.66666667,14438355,48280811.2857143
"2001","CHOYP_EF-1A.6.9|m.43621",48361816,746292,230225.5,6908609,2529459.7,26241220,NA,1848696.66666667,14438355,48280811.2857143
"2002","CHOYP_EF-1A.7.9|m.46916",82925,581594,128498,262206,86544,30143,505522,16452,1283430,65518.5
"2003","CHOYP_EF-1A.8.9|m.49796",347885,1481773,1667150,1013986,647377,220969,10782750,103277,460781,1663028.33333333
"2004","CHOYP_EF-1A.8.9|m.49797",2839794,332628,116979.6,4940694,3073640.33333333,11699451.3333333,13075352.8333333,3691349.5,2796808.5,13930398.5
"2005","CHOYP_EF-1A.9.9|m.63039",2839794,374582,116979.6,4940694,3073640.33333333,11699451.3333333,13075352.8333333,3691349.5,2796808.5,13930398.5
"2006","CHOYP_EF-1A.9.9|m.63040",175945,76517,4570640,4510052,3070435,439798,245103,2751184,849886,555347
"2007","CHOYP_EF1A.2.4|m.50858",209002400,315402752,351089600,457911136,262619184,28919033,33438613.5,222108720,368935936,595318784
"2008","CHOYP_EF1A.3.4|m.63413",1638344,1193858,2003759,15769690,5780975,1669600,8416858,2148138,2987070,14120766.75
