Row Labels,2017_January_23_envtstress_oyster1.raw,2017_January_23_envtstress_oyster10.raw,2017_January_23_envtstress_oyster11.raw,2017_January_23_envtstress_oyster12.raw,2017_January_23_envtstress_oyster13.raw,2017_January_23_envtstress_oyster14.raw,2017_January_23_envtstress_oyster15.raw,2017_January_23_envtstress_oyster16.raw,2017_January_23_envtstress_oyster17.raw,2017_January_23_envtstress_oyster18.raw,2017_January_23_envtstress_oyster19.raw,2017_January_23_envtstress_oyster2.raw,2017_January_23_envtstress_oyster20.raw,2017_January_23_envtstress_oyster21.raw,2017_January_23_envtstress_oyster22.raw,2017_January_23_envtstress_oyster23.raw,2017_January_23_envtstress_oyster24.raw,2017_January_23_envtstress_oyster25.raw,2017_January_23_envtstress_oyster3.raw,2017_January_23_envtstress_oyster4.raw,2017_January_23_envtstress_oyster5.raw,2017_January_23_envtstress_oyster6.raw,2017_January_23_envtstress_oyster7.raw,2017_January_23_envtstress_oyster8.raw,2017_January_23_envtstress_oyster9.raw,(blank),Grand Total
CHOYP_2AAA.1.1|m.13306,67969568,116174656,78807720,80128080,76434968,14377224,90727280,87712128,26930082,65926772,21431684,98794016,153038688,469397,147391,22420,315842176,377516832,70969568,99366528,14271077,64206160,53664164,117100160,68735840,,377516832
CHOYP_2AAA.1.1|m.13307,229486,17941390,1557582,312236,168275,1846717,5167677,24544848,412229,842553,337654,1273815,1855971,469397,25559,22420,1221065,11086286,5851164,917701,623698,248704,485527,1907678,542079,,24544848
CHOYP_41.1.3|m.15226,453650,1988513,2320116,1830863,10681717,1165556,3047784,6974252,3139976,6406852,1900575,2569463,3923150,28773,13914,23058,6885548,34776924,2904920,8709078,1772914,814126,2735743,1525225,4069016,,34776924
CHOYP_41.2.3|m.31169,453650,1988513,2320116,1830863,10681717,1165556,3047784,6974252,3139976,6406852,1900575,2569463,3923150,28773,13914,23058,6885548,34776924,2904920,8709078,1772914,814126,2735743,1525225,4069016,,34776924
CHOYP_41.3.3|m.44367,453650,1988513,2320116,1830863,10681717,1165556,3047784,6974252,3139976,6406852,1900575,2569463,3923150,28773,13914,23058,6885548,34776924,2904920,8709078,1772914,814126,2735743,1525225,4069016,,34776924
CHOYP_4EBP1.1.1|m.12045,2159,7506100,2455648,4324185,4878910,8005958,1646914,6459558,,4127322,7137480,6616177,16318550,,,,21591932,26688038,8521217,13080549,693553,5677218,1240806,8352088,3839903,,26688038
CHOYP_5NT3.1.1|m.24925,612435,394870,133391,1108163,243309,244313,1022115,403432,444229,72311,258699,101531,313740,,,,784072,274990,266671,319396,122321,72760,408513,335219,244044,,1108163
CHOYP_5NT3B.1.1|m.50865,612435,394870,133391,1108163,243309,244313,1022115,403432,444229,72311,258699,101531,313740,,,,784072,274990,266671,319396,122321,72760,408513,335219,244044,,1108163
CHOYP_A1CF.1.2|m.8145,598651,16902252,321645,1057234,700107,477504,1148489,662642,791978,1813127,2542994,1629829,3348112,558436,11916,,203817,1594887,1901635,10710593,1313452,413617,1837382,3930087,872374,,16902252
CHOYP_A1CF.2.2|m.48987,598651,16902252,321645,1057234,700107,477504,1148489,662642,791978,1813127,2542994,1629829,3348112,558436,11916,,203817,1594887,1901635,10710593,1313452,413617,1837382,3930087,872374,,16902252
CHOYP_A2M.2.3|m.54214,5235142,1090127,5384738,1648911,1290141,10829220,7539152,4314753,2332016,6836528,1737690,1591980,11337601,6121386,23651,21620,10049711,3308421,2075426,5301832,10481670,1702889,15757193,1761885,14060808,,15757193
CHOYP_A2M.3.3|m.58410,5235142,1090127,5384738,1648911,1290141,10829220,7539152,4314753,2332016,6836528,1737690,1591980,11337601,6121386,10861,21620,10049711,3308421,2075426,5301832,10481670,1702889,15757193,1761885,14060808,,15757193
CHOYP_A4.2.3|m.7550,,69215,15824,2012507,,116851,,4731563,97159,13494,670190,39736,65095,23211752,,8013,68932,5623511,47472,771019,367861,2216235,49475,55071,1047804,,23211752
CHOYP_A4.3.3|m.22262,651652,1007444,19387,322314,900244,576669,679100,652849,390362,386983,1140156,36514,510316,20352,16314,9233,2824680,5009554,930646,861631,605644,265253,419928,1618,369287,,5009554
CHOYP_AAAD.2.4|m.28999,781751,175003,52817,43027,38907,926707,71103,6083,99800,223847,135608,88672,533445,34434,13798,9400,55405,449527,64482,101815,24567776,172793,79832,311126,,,24567776
CHOYP_AACS.1.1|m.66267,53795,548176,99352,696786,469369,522519,445427,420087,212289,27901744,92007784,4295587,596942,138993,91605,10199,515465440,4568371,202545,91162168,276244,38736464,790879,91691,1914328,,515465440
CHOYP_AAEL_AAEL001593.1.1|m.34616,1055743,202489,1556987,385263,814884,1415762,736308,552671,172749,249019,89328,227133,411232,30048,,,314313,229349,206976,2163289,428461,208286,260025,1563139,55240,,2163289
CHOYP_AAEL_AAEL001706.1.1|m.43821,,,60073,37431,218432,228046,,265333,540669,196125,997227,41647,38405,,,8811,44780,150570,16586,4446728,167270,173140,,1565,116891,,4446728
CHOYP_AAEL_AAEL001979.1.1|m.58086,838205,434477,4428821,1125089,369660,3623008,490659,601393,813576,6169170,550600,8318282,414736,35144,49574,4299,8632842,227011,1936515,817617,1109207,276735,389721,1104721,928243,,8632842
CHOYP_AAEL_AAEL002456.1.1|m.35591,6807897,481976,3579206,8764678,572422,1641109,1609597,2976706,6436670,425019,1679896,8494435,1380150,72106,12457,7740,2143706,2442452,1153260,1417060,747583,3113392,285142,2353070,4387696,,8764678
CHOYP_AAEL_AAEL002833.1.1|m.64288,4377681,1424476,8641128,10256047,820238,6498097,60605,9986416,41480,690756,353282,545723,36252896,,,,167244,36882852,107922,21411,4150326,6732119,10150496,292763,2190956,,36882852
CHOYP_AAEL_AAEL003539.1.1|m.16619,61871,158236,,389588,1264404,856474,274232,319596,168397,257921,548257,93907,1188702,,11368,,224152,400825,32808034,48857640,180106,27726,278278,124402,1226109,,48857640
CHOYP_AAEL_AAEL003539.1.1|m.16620,61871,158236,,389588,1264404,856474,274232,319596,168397,257921,548257,93907,1188702,,11368,,224152,400825,32808034,48857640,180106,27726,278278,124402,1226109,,48857640
CHOYP_AAEL_AAEL004138.1.2|m.7302,2157522,2261433,54553,652799,1576585,483834,655620,4407601,184492,485411,100211,88832,77381256,26113,10417,9840,1949690,820744,161180,294628,35373,324618,660731,3080425,167649,,77381256
CHOYP_AAEL_AAEL004515.1.1|m.16775,134030,2527538,495851,115135,30901,168709,77650,237344,516841,98300,1454775,259433,362206,35060,10684,27350,250963,110622,168593,43694,307788,696898,1240698,192015,65097,,2527538
CHOYP_AAEL_AAEL005197.1.1|m.59507,20077,818014,41065,769240,1252005,581360,99495,1630079,1364047,17025,295516,1953624,4245425,53795,90645,9599,7886799,35267,2728276,1194211,603853,1898592,2140201,125114,1419004,,7886799
CHOYP_AAEL_AAEL006854.1.1|m.13363,27226,45094,,38131,,209960,19682,1520921,63195,20141,143775,352081,119747,23756,,,238764,227034,113670,20023,74264,264782,,,1394517,,1520921
CHOYP_AAEL_AAEL007173.1.1|m.41471,6620393,2884919,3654025,626338,1940258,1757356,1675755,3131690,1359959,839543,2765651,472298,594202,69812,23672,19979,3678312,9532189,1341354,2180932,4614088,2355086,2213118,2577135,927281,,9532189
CHOYP_AAEL_AAEL007950.1.1|m.15805,17150420,514528,16747997,477090,1048095,1177702,31482590,165853,734656,22229094,36381084,317929,,52140,19561,,364519,1061391,58589036,48273540,326777,1444412,923915,290356,83691,,58589036
CHOYP_AAEL_AAEL008069.2.2|m.60920,770288,1609035,2791711,21514382,5617005,5925931,7043912,2792552,767011,8639908,6811423,26551256,4785027,380921,13156,12337,9018167,4962696,8749785,22252528,4573019,4180542,5505416,3237157,4191200,,26551256
CHOYP_AAEL_AAEL008257.1.3|m.10619,150015,3289265,55142,91705,302852,1895359,58079,110336,46650,42158,260169,1286675,57023,,13237,,48352,121450,47256,365837,184007,137884,16486,4190810,54316,,4190810
CHOYP_AAEL_AAEL008257.2.3|m.36861,150015,3289265,55142,91705,302852,1895359,58079,110336,46650,42158,260169,1286675,57023,,13237,,48352,121450,47256,365837,184007,137884,16486,4190810,54316,,4190810
CHOYP_AAEL_AAEL008257.3.3|m.49114,150015,3289265,55142,91705,302852,1895359,58079,110336,46650,42158,260169,1286675,57023,,13237,,48352,121450,47256,365837,184007,137884,16486,4190810,54316,,4190810
CHOYP_AAEL_AAEL009169.1.1|m.24699,234347,6713361,4672148,2314403,889478,512609,16669207,982193,6550971,425898,19833218,716282,746848,,8981,8828,5259224,1134527,8722397,990394,54989,314812,1045010,1593167,586515,,19833218
CHOYP_AAEL_AAEL009387.1.1|m.66163,1151259,4242273,275355,715956,673012,1057100,2705232,23221232,2531807,609614,526936,1527908,174095920,592919,26067,,392117,2664946,22628408,1943452,1145755,466130,2245875,131524720,4604507,,174095920
CHOYP_AAEL_AAEL009414.1.1|m.639,1204570,133005,739785,5006806,1005628,2464462,1244128,1775893,381373,14649677,663220,1237139,767909,17971,14237,7767,1292285,1909582,3039427,722587,18440820,1638381,665602,4840443,750932,,18440820
CHOYP_AAEL_AAEL010939.1.1|m.64870,34952,343985,278517,441662,341570,226144,726976,254991,,226374,352800,461848,1384985,52604,,,119587,521293,551620,453961,167519,475052,304486,364320,241733,,1384985
CHOYP_AAEL_AAEL011527.1.1|m.20909,49517152,6103293,1132608,6894462,2734414,97519472,38981528,40774256,2571617,13831389,18801016,5147561,2613267,34162,20280,9115,1879357,1600257,28860786,1025164,2553702,2193102,6767763,258128,15181280,,97519472
CHOYP_AAEL_AAEL011742.1.1|m.27651,128136,1358334,964472,1149723,1192362,264668,688778,1262199,149417,739338,627421,253366,1590398,244229,18181,,922446,7446005,619825,315327,327703,574290,1957451,729192,1576435,,7446005
CHOYP_AAEL_AAEL011979.1.1|m.59057,1336043,382221,1762202,2959134,937047,495621,1465109,701445,875730,1607177,298845,3701455,4483302,7246,9371,8918,852406,4544003,2173207,1521485,994553,338478,629719,1955485,885868,,4544003
CHOYP_AAEL_AAEL012950.1.1|m.1373,154831,643103,7098929,697788,444242,3175236,2937212,537661,62164,197934,5224506,1684686,5147402,145344,45596,23596,967264,199051,1584150,550606,269094,284824,1100651,11008938,4600357,,11008938
CHOYP_AAEL_AAEL013229.1.2|m.30358,112817488,29093756,97720176,161248656,220643696,160309888,250324000,203592560,473175,137477472,233902432,131969856,243347920,27911,32173,1893,656467008,593973824,280383296,188456640,95597528,114924664,245975200,321301504,150668240,,656467008
CHOYP_AAEL_AAEL013229.1.2|m.30359,112817488,29093756,97720176,161248656,220643696,160309888,250324000,203592560,473175,137477472,233902432,131969856,243347920,27911,32173,1893,656467008,593973824,280383296,188456640,95597528,114924664,245975200,321301504,150668240,,656467008
CHOYP_AAEL_AAEL013229.1.2|m.30362,26946,18991,135655,69640,81722,86487,145323,205157,126806,178300,75632,61950,191715,,,,485934,575709,166240,129103,71858,86993,211971,131057,241808,,575709
CHOYP_AAEL_AAEL013229.1.2|m.30363,4839201,427331,542343,6142254,7124804,780508,50499,389360,1347410,1589157,158185,372320,308836,347454,19651,8771,5911987,732061,1553451,40480420,2766232,1473595,192552,137260,738385,,40480420
CHOYP_AAEL_AAEL015271.1.1|m.56223,1965793,832583,5127,520902,596244,501052,174682,3464306,1047487,581838,958840,614770,32327,,,,1248862,3897540,602350,273669,299020,3218323,1360834,660078,726789,,3897540
CHOYP_AAKG2.1.1|m.55638,1129861,387251,142936,448199,155324,424978,168755,109963,287873,255488,143345,322850,1727204,,12268,24914,1031964,94051,207152,866502,147880,520655,380532,410212,463853,,1727204
CHOYP_AATM.1.1|m.32176,10929821,625067,3006318,9313406,741708,295416,17597180,7559958,996651,10337098,3390163,4943284,2168228,75221,10226,25154,839585,2210301,1400628,4836590,1087385,2473563,601478,2132934,7419783,,17597180
CHOYP_ABCA1.2.3|m.11687,1484309,8996383,44827956,47887592,1664123,1048956,445129,575936,3185089,16021599,947090,57297960,3218701,33311,60457,52292,4719570,1414236,1193821,466122,347693,4778604,9803682,2577310,23876488,,57297960
CHOYP_ABCA4.1.1|m.31461,,14441677,6023003,133152,10343971,1903748,6439449,79486,,17234,772444,278113,10932078,12978,,,2466055,13877737,5391964,163713,936060,2822504,939410,2883044,396205,,14441677
CHOYP_ABCB6.2.3|m.11344,1017377,882323,14718513,10117811,412739,1159824,632196,2354394,1312019,3614679,563025,12236957,879439,32343,22863,8774,3512882,1058269,158750,1715140,2064980,4072001,1802557,543072,70333,,14718513
CHOYP_ABCD3.1.1|m.14559,686860,237708,2019749,4143701,178638,744120,454709,373064,688715,135667,437930,734183,1148849,,,,755004,2441427,46820,344660,1017961,421389,2626697,512262,171501,,4143701
CHOYP_ABCE1.1.2|m.7437,2375408,3809335,401451,788553,385057,206033,17285532,173261,198948,5924725,11444142,1785102,2066095,3694797,11918,8052,2045986,385294,163913,705596,213114,1666659,486742,77048,106567,,17285532
CHOYP_ABCE1.2.2|m.42246,2375408,3809335,401451,788553,385057,206033,17285532,173261,198948,5924725,11444142,1785102,2066095,3694797,11918,8052,2045986,385294,163913,705596,213114,1666659,486742,77048,106567,,17285532
CHOYP_ABCF2.1.2|m.28360,186614,135063,145655,498546,316961,460660,90731,82548,91205,97088,224726,71778,1073404,33403,,11517,185924,95551,513564,386097,384619,111939,288917,305630,1453532,,1453532
CHOYP_ABCF2.1.2|m.28361,51575784,35095152,36510452,38889252,50494976,29890844,33227068,5284376,25280626,22935578,29130862,35486340,7205472,1040466,65802,7942,51944396,47680820,16947048,3569553,18396958,41459652,71316344,6188065,32373682,,71316344
CHOYP_ABCF2.1.2|m.28362,2480405,11830096,2110809,22390244,22008170,1110143,5658527,17851908,229720,477585,9381317,1568931,16866872,64338,10521,26939,33367898,50280976,7458300,23966378,1365865,6178267,8414094,6709316,1613028,,50280976
CHOYP_ABCF2.1.2|m.28364,2480405,11830096,2110809,2627996,22008170,1110143,5658527,17851908,229720,477585,9381317,1568931,16866872,64338,10521,26939,7099606,50280976,7458300,13156729,1365865,6178267,8414094,6709316,1613028,,50280976
CHOYP_ACA1_328780.1.1|m.64130,88543528,2435420,760629,2679103,7445759,5576054,63169548,911692,976685,116977,181014,16856696,13406000,19215774,11739,9615,2151331,17497526,1122285,161284,2882046,397016,85343520,506471,1133929,,88543528
CHOYP_ACAA2.1.1|m.30666,5573271,1824873,2797143,3243137,2428249,7498851,52035624,6591947,1978735,35412904,9470756,13100272,4845841,6487396,11247,10627,20482468,1379791,5077339,4745543,2584422,14480838,7951441,2243363,37729148,,52035624
CHOYP_ACAC.1.2|m.16888,7486489,3433854,851774,4974252,4464565,2775064,971465,7497694,696074,358417,2237428,416893,1020281,35949,60498,20490,716984,8313382,3327714,1510415,3018398,498189,4170229,1603380,743858,,8313382
CHOYP_ACACA.2.7|m.26843,7486489,3433854,851774,4974252,4464565,2775064,971465,7497694,696074,358417,2237428,416893,1020281,35949,60498,20490,716984,8313382,3327714,1510415,3018398,498189,4170229,1603380,743858,,8313382
CHOYP_ACAD8.1.1|m.9135,90964,80883,172028,50957,71219,59151,244256,3247682,113627,248241,98632,111704,324599,47092,,,127746,25933,956002,3369841,130434,49254,306339,210425,404020,,3369841
CHOYP_ACADL.1.1|m.5508,2943253,7134687,4840066,28166278,9701124,3924171,7293700,2423257,1814383,9663342,564468,3486635,1287017,473927,14488,21228,11621320,55697880,758316,1582667,4896720,4559450,1533108,5808912,4167418,,55697880
CHOYP_ACDOPBH.1.9|m.8787,861021,479480,98064,402649,172783,426547,339902,39290,482104,218139,251248,919986,45909,2635333,,19177,1419265,433308,240610,745477,151952,932926,290355,592442,125748,,2635333
CHOYP_ACE.2.4|m.5302,856619,1203456,198667,13861799,6613480,68180,597449,659024,1376436,644113,651147,1050120,29533,,11449,72,52659,92931,1151873,793598,743583,789035,870712,935929,582784,,13861799
CHOYP_ACL6B.1.1|m.62588,1611695,4760637,1244051,1766445,1394881,408927,548307,186481,312269,6121239,1128397,6997045,2128563,93531,30521,10427,9920663,5724897,448599,4047309,1304323,1323477,2854146,2363276,17965364,,17965364
CHOYP_ACLY.1.1|m.65081,5232344,81299048,577500,85786952,15903470,4086413,53661792,51768432,3509801,5112093,1852594,4695191,30947012,207816,12987,11086,16858002,9697817,43139872,2677756,2808551,615097,10179154,3087192,44021412,,85786952
CHOYP_ACO1.1.1|m.40517,34531432,9264367,1048475,22566810,53127608,1685639,687121,455009,2175622,303171,12682402,1374080,2495718,28301,29108,,55195680,4475085,3294350,38034380,20904870,4607429,4702193,48004408,1594165,,55195680
CHOYP_ACO1.1.1|m.40518,171290,666574,3187311,750663,453392,126571,129914,575936,303070,1453304,390947,1377855,1031137,,8950,7686,4719570,1414236,242534,416635,162288,589487,280063,41271,191479,,4719570
CHOYP_ACO13.1.1|m.30659,40996,13593,1891773,5153675,20657,3026350,119850,2824377,15128,,115439,508406,199365,29585,,14151,14905673,918880,161660,153318,7118405,4214155,99661,404520,313094,,14905673
CHOYP_ACOD.5.8|m.37926,6862560,4069100,960227,2104627,2132441,13722059,16526530,46251,846506,197521,4200489,7541180,3055633,10718,9430,,4378880,54525688,12529578,10459235,7748187,324202,109146,651244,773407,,54525688
CHOYP_ACON.1.1|m.61060,218042,641297,2842480,927543,2022750,537152,2507479,5824145,4936232,915527,18429548,882567,1107568,2838049,159455,12249,1728482,11841541,30227804,15281846,1381212,322168,9787718,9757098,939708,,30227804
CHOYP_ACOX1.1.3|m.5061,765941,1030677,4961214,198770,54405,160933,52996,1046372,990059,332454,1116222,3162549,344711,70552,24900,,24599,147905,686995,130575,57245,165362,1683565,149659,807502,,4961214
CHOYP_ACOX1.3.3|m.26948,308294,294758,298715,43695,55168,59902,104592,128692,27416,31267,43223,545111,213572,9704,9899,8927,433351,84871,718642,185325,552481,71738,25623,903677,153013,,903677
CHOYP_ACOX3.1.1|m.60111,1097730,2831094,2410786,575535,777364,379017,601228,181266,494982,729425,539470,629498,633227,29109,34579,8154,4960559,3758421,759282,114301944,91741,485896,295107,52972040,377601,,114301944
CHOYP_ACSA.1.1|m.61294,1877435,1264121,578475,774297,395175,183224160,669519,17649728,362813,560941,3890561,5159368,5304466,308044,12734,33213,26883112,591968,1469105,1336654,331053,1391259,884475,7333431,490077,,183224160
CHOYP_ACSA.1.1|m.61297,101410,1993463,37384,75072,148404,64935,39946,274411,966113,22402,1868704,156843,15638,,,,130318,144569,121362,1711026,57391,88883,2558877,4602995,150289,,4602995
CHOYP_ACSA.1.1|m.61299,111113,40222,47038,291988,120368,92551,215359,44692,223638,25912,135072,1807976,118060,25948,9343,,122690,201716,16577,3600558,23521,429337,788056,17836,50151,,3600558
CHOYP_ACSL1.1.1|m.685,1114703,17419718,2710380,518639,1849485,4669214,849270,654659,2099825,608871,3368548,889679,21375676,510038,44618,36540,35107236,6469425,4205657,15645418,747685,5101408,1448991,5037539,3387546,,35107236
CHOYP_ACSL1.1.1|m.686,55812,115321,1174531,387826,72264,89681,376770,101049,110362,35555,96119,91274,319002,12320,,,148309,857345,115259,907320,1592616,37355,25744,145220,1021454,,1592616
CHOYP_ACSL5.1.1|m.22176,1114703,9635768,991665,8566377,1849485,1008181,849270,2719851,1376274,271179,672729,412446,1883973,510038,29148,9720,89049000,6469425,4205657,472291,853610,11225832,1448991,5037539,3989240,,89049000
CHOYP_ACSS3.1.1|m.64144,557019,344922,,192676,493739,619624,792045,428886,425711,506463,558465,701161,21638,,,,1904834,,,,299290,,208565,317058,739615,,1904834
CHOYP_ACSS3.1.1|m.64145,1406001,7383008,110166208,5124905,7133245,1133012,17607358,10359572,7635298,10345806,20986014,2995111,3829410,255756,22113,24793,18860274,54926028,27765950,25133236,17847514,17856970,30505574,9662103,77228280,,110166208
CHOYP_ACT.1.27|m.417,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,6001425,6102648,395469952,202285360,4367813,2653670400,4942982,3447006,415511,10907,11605491712,1649422,1456248,3988502,1474019712,3318132992,4845637,7983909,1848549376,,11605491712
CHOYP_ACT.1.27|m.418,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,63169548,911692,395469952,202285360,1417178,2653670400,13406000,19215774,415511,9615,11605491712,17497526,1122285,438635,1474019712,3318132992,85343520,506471,1848549376,,11605491712
CHOYP_ACT.10.27|m.28876,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,6001425,6102648,395469952,202285360,4367813,2653670400,12444530,3447006,415511,10907,11605491712,1649422,2854816,3988502,1474019712,3318132992,4845637,28427854,1848549376,,11605491712
CHOYP_ACT.11.27|m.37944,5215630,1614798,1181228,619613,2110419,3936662,6001425,6102648,3071753,3178327,4367813,10647536,12444530,14021,21936,9899,922417,885266,2854816,3988502,2863892,2321859,4845637,28427854,3442585,,28427854
CHOYP_ACT.11.27|m.37945,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,109808,321824,395469952,202285360,1417178,2653670400,340329,3447006,415511,7740,11605491712,65092,260689,438635,1474019712,3318132992,306710,204192,1848549376,,11605491712
CHOYP_ACT.11.27|m.37947,88543528,2435420,760629,2679103,2194541,5576054,63169548,911692,976685,116977,181014,16856696,2468094,19215774,11739,9615,719641,17497526,1122285,161284,2882046,397016,85343520,506471,1133929,,88543528
CHOYP_ACT.13.27|m.39346,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,109808,321824,395469952,202285360,1417178,2653670400,51594,3447006,415511,7740,11605491712,65092,260689,134469,1474019712,3318132992,306710,204192,1848549376,,11605491712
CHOYP_ACT.13.27|m.39347,88543528,2435420,760629,2679103,7445759,5576054,63169548,911692,976685,116977,181014,16856696,13406000,19215774,11739,9615,2151331,17497526,1122285,438635,2882046,397016,85343520,506471,1133929,,88543528
CHOYP_ACT.15.27|m.41971,,87229,51554,23873,23843,66966,886024,32518,13785,51649,16464,884785,4668085,,,9899,,866809,880294,981593,97475,1713277,666798,28427854,817942,,28427854
CHOYP_ACT.17.27|m.45020,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,109808,321824,395469952,202285360,1417178,2653670400,13406000,3447006,415511,9297,11605491712,65092,260689,438635,1474019712,3318132992,306710,204192,1848549376,,11605491712
CHOYP_ACT.17.27|m.45021,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,4485287,946753,395469952,202285360,1704986,2653670400,13406000,3447006,415511,10907,11605491712,1649422,1456248,3988502,1474019712,3318132992,2401634,7983909,1848549376,,11605491712
CHOYP_ACT.18.27|m.45537,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,63169548,911692,395469952,202285360,1417178,2653670400,13406000,19215774,415511,9615,11605491712,17497526,1122285,438635,1474019712,3318132992,85343520,506471,1848549376,,11605491712
CHOYP_ACT.18.27|m.45538,5215630,1614798,1181228,619613,2110419,3936662,6001425,6102648,3071753,3178327,4367813,10647536,12444530,14021,14074,9899,922417,885266,2854816,3988502,2863892,2321859,4845637,28427854,3442585,,28427854
CHOYP_ACT.19.27|m.53935,5215630,1614798,1181228,619613,2110419,3936662,6001425,6102648,3071753,3178327,4367813,10647536,12444530,14021,21936,9899,922417,885266,2854816,3988502,2863892,2321859,4845637,28427854,3442585,,28427854
CHOYP_ACT.19.27|m.53936,603528,1182495,1052868,685199,1855367,207870,51916,454073,2491375,285824,517883,4905100,264732,14158,37185,,2515290,1533587,557564,314423,480501,591405,390142,1871392,1014286,,4905100
CHOYP_ACT.20.27|m.57350,1390764,146117,265373,619613,514998,3936662,886024,107510,381016,3178327,125000,884785,12444530,14021,14074,9899,922417,866809,2854816,3711160,142939,2321859,666798,28427854,817942,,28427854
CHOYP_ACT.21.27|m.57705,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,4485287,2051494,395469952,202285360,1704986,2653670400,13406000,3447006,415511,9297,11605491712,885266,1456248,3988502,1474019712,3318132992,2401634,4648434,1848549376,,11605491712
CHOYP_ACT.22.27|m.58203,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,1145284,321824,395469952,202285360,1417178,2653670400,711588,3447006,415511,10907,11605491712,65092,260689,558448,1474019712,3318132992,306710,7983909,1848549376,,11605491712
CHOYP_ACT.22.27|m.58204,3519542,142250,360870,436278,7445759,53420,23144,108693,,46469,107247,492856,13406000,,,9297,2151331,46451,53119,141931,,95633,36809,,26604,,13406000
CHOYP_ACT.23.27|m.58454,575209600,2269426176,2616183808,2569244928,2945362944,1473008768,63169548,2051494,395469952,202285360,1417178,2653670400,13406000,19215774,415511,9615,11605491712,17497526,1122285,161284,1474019712,3318132992,85343520,506471,1848549376,,11605491712
